30 85
27 0 8
0 11 11
0 20 18
14 0 17
17 0 19
25 0 12
1 27 18
1 4 4
1 29 9
1 14 12
25 1 17
1 15 4
23 1 9
1 22 20
1 18 18
2 4 19
26 2 13
2 28 6
9 2 4
4 3 19
3 13 9
3 21 18
5 3 8
3 7 12
23 3 12
3 9 13
4 13 7
4 11 10
21 4 12
4 22 13
19 4 4
27 5 16
5 29 14
5 13 10
26 5 20
25 5 14
24 5 12
5 18 12
21 6 6
7 6 18
23 6 10
18 6 1
9 6 19
7 27 20
7 29 19
21 7 18
14 7 14
7 19 10
18 8 20
9 23 9
9 24 10
10 17 13
24 10 3
11 27 18
16 11 2
11 24 18
13 12 20
21 12 19
12 25 7
13 26 7
23 13 12
28 13 10
27 14 1
14 26 12
14 25 4
14 23 9
29 15 7
15 23 12
26 16 6
17 16 17
18 22 10
25 19 3
20 27 18
20 21 8
24 20 5
21 23 14
21 22 20
22 27 6
29 22 14
25 22 20
22 23 11
29 23 14
25 24 14
24 28 20
28 26 7
17 8
