28 69
12 0 11
0 23 11
0 6 13
0 26 10
0 25 2
5 0 11
1 3 12
1 13 10
1 7 9
1 10 17
1 17 4
1 19 12
9 1 4
21 2 8
8 2 18
12 2 13
22 2 13
3 13 10
3 27 18
9 3 4
4 16 10
7 4 16
4 11 8
18 5 14
5 11 8
17 5 20
5 24 7
19 5 3
6 21 7
6 18 2
7 13 20
7 22 2
26 7 1
13 8 17
8 18 5
22 8 15
15 8 18
9 21 16
16 9 12
9 11 6
17 9 14
9 22 1
10 21 5
10 19 12
16 11 13
12 22 10
12 26 5
13 18 3
17 13 5
22 13 8
14 21 12
14 18 3
14 26 2
21 15 20
15 23 8
15 19 20
15 26 11
25 16 17
17 21 13
22 18 11
18 26 10
27 19 2
20 25 20
21 22 16
21 26 19
23 26 15
23 25 6
24 27 3
24 26 12
20 13
