29 72
8 0 9
0 13 17
0 23 5
28 0 7
0 17 11
11 0 4
27 1 11
8 1 8
1 25 2
1 18 5
1 24 11
1 12 9
15 1 19
1 10 10
2 20 12
2 26 1
21 2 5
15 2 13
10 2 6
3 26 18
25 4 20
4 16 12
4 28 14
12 4 1
27 5 9
5 18 12
22 5 12
23 5 9
6 27 9
6 8 6
25 6 15
6 26 15
8 7 19
7 18 10
7 24 7
7 26 11
12 7 4
8 25 8
14 8 18
27 9 15
9 13 5
14 9 18
9 28 2
10 20 5
21 10 3
27 11 19
20 11 2
18 11 2
24 11 6
11 23 18
12 26 3
26 15 18
27 16 4
22 16 2
16 28 2
27 17 6
20 17 12
17 18 1
17 24 1
25 18 2
18 23 14
18 21 17
19 27 5
19 25 4
24 19 2
21 19 8
23 20 13
26 20 20
20 21 19
23 21 20
21 28 1
21 26 4
13 3
