25 68
3 0 7
0 9 3
6 0 8
8 0 15
0 20 20
1 15 4
14 1 4
1 19 5
1 21 3
1 2 15
23 2 14
16 2 5
9 2 6
2 14 6
2 8 11
2 21 9
20 2 9
3 15 18
3 4 20
3 24 19
3 13 11
18 4 6
4 20 2
13 5 11
14 5 13
6 5 17
15 6 14
6 23 15
6 22 7
6 8 19
23 7 7
21 7 16
7 20 9
12 7 20
8 15 19
8 14 2
21 8 16
20 8 4
9 20 17
9 11 9
10 17 19
19 10 13
17 11 17
13 11 9
14 11 19
15 12 18
18 12 16
23 12 10
19 12 7
15 13 6
13 17 11
18 13 16
23 13 7
13 16 2
14 15 7
14 17 10
15 23 16
24 15 17
15 22 10
16 24 12
22 16 18
17 22 5
23 19 9
21 19 16
20 21 13
21 24 19
22 21 2
22 23 2
5 19
