30 69
0 21 14
7 0 13
22 0 3
0 18 18
0 8 9
1 24 17
4 1 12
2 15 8
16 2 3
22 2 11
17 2 9
3 25 11
5 3 6
10 3 7
4 3 20
3 12 17
3 18 11
25 4 14
16 4 19
4 10 18
4 18 18
7 5 13
5 13 3
14 5 4
6 20 3
21 7 8
22 7 4
7 9 6
13 7 14
7 29 15
21 8 8
22 8 4
9 16 11
10 9 8
11 9 3
29 9 3
10 19 14
21 10 9
12 10 16
10 17 11
10 18 17
25 11 10
11 27 7
29 11 14
12 28 20
12 20 7
13 22 8
13 14 18
25 14 18
14 21 13
15 14 16
14 26 8
16 14 7
14 17 7
18 15 5
19 16 15
16 28 16
21 18 2
18 26 5
23 18 5
20 21 11
21 25 6
21 28 3
23 21 18
26 22 11
23 25 14
28 23 18
24 27 12
25 28 14
24 6
