27 63
3 0 9
0 22 6
26 0 5
0 17 17
22 1 10
1 21 3
8 1 6
1 15 6
2 1 13
13 1 5
2 3 13
2 7 6
25 2 10
3 11 2
3 20 19
3 4 16
10 3 20
25 4 15
4 16 5
5 24 10
5 6 12
26 5 11
13 5 16
5 10 3
22 6 16
6 21 19
9 6 5
26 6 10
6 20 18
12 6 7
7 18 13
13 7 10
7 25 1
7 16 14
15 8 13
14 8 6
12 8 16
9 14 5
9 19 16
22 10 11
10 24 11
20 10 2
11 23 4
11 26 12
11 17 4
16 11 13
24 12 13
12 16 8
13 18 11
13 17 15
14 16 8
15 23 15
18 15 14
16 21 12
16 26 6
16 20 2
17 26 7
18 23 12
18 21 16
19 26 13
19 20 8
25 21 12
22 23 12
3 14
