29 87
0 14 10
0 16 20
0 24 8
0 4 7
1 8 12
1 3 19
18 1 14
2 1 17
21 1 1
22 1 8
13 1 9
4 1 3
15 1 3
1 11 15
14 2 18
18 2 14
2 19 14
21 2 8
2 25 2
4 2 15
8 3 4
3 14 6
3 18 14
3 19 13
3 17 1
3 28 12
3 12 8
10 4 5
25 4 5
4 13 18
4 24 19
18 5 6
5 16 19
5 15 4
12 5 17
20 5 7
27 6 10
6 18 9
16 6 20
17 6 7
6 25 1
6 13 6
6 12 7
9 7 8
7 10 16
7 24 4
7 26 1
15 7 18
12 7 15
8 12 15
11 8 6
9 14 15
27 10 4
10 15 6
11 10 18
11 14 13
11 17 2
11 15 10
23 12 16
12 16 5
22 12 4
27 13 13
13 18 8
26 13 11
27 14 7
23 14 7
14 16 13
14 28 18
14 24 16
15 20 4
16 23 5
22 16 7
17 23 15
18 17 10
17 25 10
22 18 17
25 18 20
27 19 1
19 28 2
19 25 19
19 26 12
22 21 18
26 21 3
22 24 19
22 26 1
26 23 16
26 28 16
8 27
