25 64
0 12 7
0 2 12
0 13 16
0 3 18
1 5 12
18 1 5
1 2 7
1 15 9
1 13 19
2 19 9
2 4 1
2 16 10
6 2 11
5 2 9
24 2 9
13 2 8
7 2 1
3 19 7
3 12 4
18 3 6
3 13 18
4 19 8
12 4 20
4 24 18
4 7 15
5 19 10
5 12 17
5 16 3
6 5 4
11 5 20
9 6 5
20 6 4
8 7 15
23 7 4
17 7 2
18 7 11
8 13 17
21 9 7
10 23 3
22 10 15
10 11 2
13 10 3
11 12 13
16 11 8
11 18 15
11 24 8
13 11 14
14 12 17
18 12 19
12 24 11
21 12 14
15 12 16
12 13 5
13 14 7
18 13 6
14 23 3
15 23 6
19 17 9
17 18 11
18 20 1
22 19 9
19 21 13
20 24 2
21 23 2
9 8
