30 79
0 17 7
6 0 19
26 0 17
15 0 18
0 10 18
1 20 17
24 1 6
2 1 18
1 11 7
1 14 17
28 1 14
10 1 18
9 1 9
1 18 18
23 2 20
4 2 7
14 2 1
18 2 10
3 17 13
3 21 15
7 3 11
4 29 11
24 4 11
4 28 8
27 4 2
5 22 4
11 5 15
26 6 8
6 16 11
6 15 20
29 7 8
7 21 1
7 24 8
7 26 1
11 7 6
7 28 13
27 7 12
8 10 6
12 9 8
9 13 15
24 9 4
9 27 7
20 10 5
25 10 1
10 15 12
29 11 9
11 13 3
26 11 20
18 11 18
13 17 11
13 26 7
13 28 16
14 23 15
14 26 15
15 14 1
28 14 2
19 14 12
16 15 2
28 15 4
15 27 3
19 15 16
15 18 1
24 16 5
26 17 1
28 17 15
17 19 9
17 18 12
19 28 16
22 20 15
20 27 2
23 21 14
22 21 15
22 25 17
24 22 14
26 22 18
24 29 19
26 24 11
27 24 2
28 29 19
15 5
