28 72
4 0 5
0 22 5
0 6 15
0 9 11
0 11 4
0 7 18
10 0 3
0 13 17
24 0 2
27 1 3
9 1 19
12 1 4
1 14 15
26 1 12
16 2 3
6 2 5
19 3 17
16 3 6
3 4 1
14 3 8
8 3 13
4 23 18
17 4 20
16 4 9
4 7 4
13 4 15
4 5 17
5 19 5
5 27 11
5 21 16
5 9 1
14 5 10
10 5 12
6 19 12
6 10 20
8 6 12
7 22 20
25 7 17
7 14 14
13 7 16
8 17 13
8 22 15
12 8 19
26 8 18
9 16 1
9 21 13
9 18 7
9 24 5
22 10 7
20 10 13
10 12 14
11 12 5
16 12 19
15 12 20
23 13 14
13 26 16
19 14 2
14 21 16
14 25 13
26 14 6
27 15 2
15 18 19
16 21 6
16 26 15
16 18 18
21 17 10
22 17 6
26 18 15
19 23 15
25 20 12
26 22 16
27 24 19
9 19
