28 78
0 22 20
23 0 5
0 21 13
5 0 17
0 4 14
26 0 3
25 0 13
0 16 13
1 3 10
1 9 11
13 1 2
1 19 2
1 4 17
12 2 11
2 18 17
20 2 16
12 3 17
3 27 3
23 3 9
21 3 8
18 3 5
4 12 5
9 4 10
4 24 5
26 4 20
5 14 1
15 5 10
22 5 4
21 5 17
12 6 8
23 6 16
21 6 17
6 19 11
8 6 7
12 7 4
14 7 19
7 27 13
21 7 7
7 9 15
18 7 1
14 8 1
22 8 13
8 23 1
9 8 6
8 24 15
8 18 19
14 9 20
22 9 5
21 9 12
9 18 5
9 20 12
15 10 8
10 22 14
21 10 16
10 24 19
11 10 13
26 10 8
11 27 3
19 11 1
12 13 17
17 12 19
17 13 13
13 26 12
13 25 6
16 14 18
15 27 12
19 15 11
24 15 9
15 26 8
16 23 15
16 18 17
17 25 12
17 20 3
21 18 7
27 21 14
27 22 6
24 27 16
24 25 15
15 20
