30 89
0 9 14
0 29 19
0 1 9
5 0 2
26 0 2
3 1 9
9 1 18
1 17 10
1 5 1
24 1 2
1 21 19
1 20 9
16 2 3
2 25 4
2 21 11
29 3 3
3 26 5
3 7 10
3 15 1
13 4 5
4 27 18
5 4 4
4 15 3
4 20 7
4 28 1
5 9 3
29 5 10
8 5 3
5 11 7
25 6 8
6 12 2
27 6 2
8 6 9
6 11 20
6 18 9
15 6 7
22 7 13
19 7 17
25 7 9
7 12 4
7 14 17
20 8 10
13 9 13
10 9 15
17 9 13
27 9 18
24 9 18
14 9 14
15 9 9
19 10 3
10 16 8
23 10 10
10 27 9
10 24 19
10 26 20
11 23 17
11 27 9
20 11 13
12 29 9
23 12 1
12 28 1
13 19 17
13 25 10
24 13 5
24 14 16
14 20 14
15 21 15
26 15 18
16 23 14
26 16 14
16 28 6
17 27 5
17 20 13
18 22 1
19 18 2
23 18 2
24 18 16
18 20 16
21 19 10
19 20 2
21 20 9
21 22 4
29 21 8
25 21 16
28 21 3
22 29 12
22 23 18
22 25 8
25 23 10
22 4
