29 80
0 15 12
25 0 11
11 0 1
0 19 11
0 3 16
27 0 19
1 7 8
19 1 14
1 17 5
2 25 19
8 2 19
2 12 1
13 2 5
3 14 10
3 9 3
12 3 17
9 4 12
11 4 9
4 23 16
4 17 11
26 4 13
5 14 5
25 5 20
19 5 18
5 12 20
28 5 10
5 20 16
5 18 10
19 6 16
15 7 8
7 9 13
25 7 17
8 12 1
17 8 1
9 11 4
12 9 18
10 9 3
28 9 9
23 9 2
9 18 7
14 10 7
10 15 13
10 24 5
25 10 19
10 20 9
23 10 1
18 10 16
11 14 5
11 24 14
11 25 6
21 11 5
12 25 3
12 22 14
12 28 4
23 12 16
12 17 15
13 12 14
24 13 20
13 25 12
13 22 19
21 13 2
13 27 15
25 14 14
21 14 19
14 18 10
15 19 9
23 15 8
24 16 18
16 22 11
16 21 4
16 19 10
16 26 8
17 22 20
18 25 17
18 19 20
27 18 12
19 20 1
27 19 11
27 23 2
25 24 5
19 21
