27 77
10 0 1
24 0 1
0 3 12
22 0 20
0 5 5
0 1 7
19 1 17
1 8 10
1 23 13
1 11 9
1 22 10
2 1 18
2 23 5
15 2 5
14 2 17
2 21 20
25 2 20
3 23 3
3 4 8
3 12 8
4 6 11
23 4 5
21 4 2
4 25 13
4 9 2
4 17 13
13 5 11
5 6 15
5 11 15
7 5 11
16 5 20
22 5 13
5 25 11
5 12 6
9 5 1
6 13 3
6 15 4
6 18 18
13 7 17
7 23 2
7 15 3
26 7 18
8 13 13
8 26 8
8 14 13
26 9 11
9 21 9
24 9 7
13 10 1
15 10 1
11 10 13
10 20 4
11 26 19
16 11 7
22 12 9
23 14 9
14 20 12
14 16 5
25 14 15
15 18 16
25 15 16
16 19 20
21 16 2
18 16 18
17 26 13
20 17 15
25 17 10
25 18 9
19 23 15
21 19 14
19 24 9
19 22 2
20 26 16
21 20 18
20 22 7
21 24 14
22 21 14
22 15
