29 85
3 0 17
0 27 18
22 0 20
13 1 18
22 1 5
1 8 12
4 2 7
9 2 19
25 3 17
13 3 7
16 3 7
3 15 1
3 7 13
12 3 2
10 4 14
4 20 6
4 24 12
4 19 12
4 11 2
8 4 10
4 21 1
4 12 13
4 6 4
5 20 14
16 5 6
5 26 9
7 5 14
5 22 3
5 14 7
5 23 4
5 18 11
6 25 18
10 6 4
20 6 14
13 6 9
6 27 14
7 28 13
7 25 5
24 7 3
7 23 14
7 12 9
10 8 3
13 8 17
27 8 9
8 24 15
26 8 6
8 18 3
9 8 19
9 27 16
24 9 20
17 9 8
9 12 17
10 13 3
27 10 9
11 28 17
25 11 17
28 12 17
14 12 12
21 12 9
13 19 4
13 17 15
13 14 2
23 13 4
28 14 13
27 15 16
17 15 6
20 16 16
17 28 14
17 24 12
18 17 10
27 18 12
18 24 20
18 19 4
27 19 13
19 22 9
19 21 2
20 28 19
20 26 18
22 20 12
21 28 14
22 21 13
22 23 9
27 24 5
25 27 8
26 25 15
27 2
