30 80
23 0 9
18 0 10
0 29 15
0 2 12
27 1 8
1 20 4
1 23 17
1 19 17
26 1 20
2 1 17
28 2 2
12 2 17
2 9 8
6 2 8
4 2 1
3 15 1
12 3 7
5 3 10
23 3 15
3 10 9
3 6 7
4 14 9
5 15 10
12 5 19
5 19 12
5 8 20
29 5 9
25 6 11
29 6 16
12 7 18
7 9 19
7 10 15
25 7 14
7 13 7
8 28 17
20 8 10
19 8 13
26 8 13
28 9 18
12 9 15
10 9 4
9 29 3
26 9 17
28 10 6
10 16 1
10 20 10
23 10 4
19 11 17
13 11 20
14 11 12
12 28 6
16 12 12
12 25 10
14 15 6
27 14 1
18 14 14
19 15 15
24 15 15
15 25 4
16 20 15
23 16 11
19 16 10
17 22 20
24 17 9
23 18 14
19 18 12
18 25 10
19 20 19
25 19 12
20 21 11
28 21 11
21 23 9
24 21 6
22 24 11
23 24 3
23 25 20
25 28 7
26 27 13
27 29 16
29 28 20
1 17
