28 69
0 13 19
0 18 8
4 0 4
23 1 6
2 21 12
2 5 10
7 2 20
13 2 16
10 2 8
2 27 7
26 2 8
12 2 3
3 2 18
5 3 20
7 3 20
27 3 5
19 3 8
14 3 11
25 3 18
3 11 9
4 16 13
4 19 9
4 25 18
6 4 7
11 4 13
5 9 15
8 5 8
5 17 1
5 22 16
15 6 20
6 20 15
6 19 12
7 15 14
20 7 9
7 13 19
7 10 13
7 26 11
9 7 7
15 8 3
8 11 18
9 15 3
9 24 11
14 9 17
18 10 14
10 27 15
15 11 12
11 24 1
11 26 12
11 17 16
12 27 13
17 12 17
13 23 20
13 17 7
22 14 7
15 22 13
21 16 17
18 16 6
16 19 9
17 24 12
25 17 17
23 18 20
18 24 2
26 18 9
21 19 13
19 24 2
27 19 3
24 20 17
26 23 4
25 27 13
8 12
