29 64
1 0 15
15 0 1
0 23 15
0 16 18
0 3 11
0 17 11
1 24 5
1 4 17
28 1 4
16 1 11
14 1 6
1 7 4
26 1 18
22 1 18
6 2 1
2 25 8
20 2 16
2 26 9
21 3 1
27 3 5
12 3 10
3 19 5
4 14 7
4 12 13
5 8 20
6 28 15
6 27 16
7 18 11
21 7 20
7 26 1
7 22 19
8 24 14
28 8 14
8 13 1
8 10 10
19 8 3
9 21 3
19 9 11
10 25 4
19 10 2
11 24 15
14 11 1
11 27 11
11 12 1
12 14 4
13 28 6
13 16 10
13 14 7
27 14 7
15 20 9
17 15 4
22 15 2
17 24 18
17 19 14
18 26 1
21 19 5
23 20 4
26 20 7
21 22 14
23 26 16
24 26 15
25 27 7
26 28 6
26 27 11
9 11
