30 86
0 27 7
25 0 11
14 0 15
0 18 8
23 0 14
0 3 18
0 7 2
19 0 10
0 6 7
13 0 18
1 4 10
29 1 14
1 28 13
5 1 14
7 1 18
1 9 20
14 2 11
2 20 7
2 28 11
2 24 4
25 3 6
3 10 15
20 3 6
28 3 3
23 3 1
3 7 17
4 25 13
21 4 3
8 4 6
5 8 2
6 21 1
14 6 9
20 6 10
13 6 17
18 7 19
26 7 3
7 28 6
24 7 11
8 11 8
26 8 4
29 8 13
8 28 9
24 8 14
9 27 3
9 21 18
9 23 3
22 10 7
11 25 18
11 29 17
17 11 6
13 11 11
12 15 13
12 19 6
13 27 7
13 21 18
19 13 11
17 13 17
20 14 9
26 14 20
14 28 4
23 14 18
22 16 7
16 18 1
24 16 7
16 17 17
17 22 20
18 22 1
18 29 6
24 18 4
19 22 4
19 25 17
19 26 7
20 29 19
20 28 13
20 23 6
21 27 2
23 21 20
28 22 17
27 23 18
24 26 16
24 28 5
25 27 12
26 25 13
29 25 17
25 28 11
28 26 18
5 15
