26 67
0 9 19
13 0 12
0 14 13
12 0 13
18 0 5
25 0 10
0 5 7
22 0 19
7 0 18
0 21 19
14 1 2
1 12 5
17 1 8
1 21 12
2 13 20
2 22 8
5 3 8
6 3 3
21 3 7
4 20 15
4 7 4
5 11 19
10 5 13
5 13 6
5 20 7
5 25 11
5 8 19
5 16 8
25 6 1
22 6 10
6 24 3
6 7 20
18 7 14
7 17 18
7 8 4
8 15 11
9 17 14
23 9 5
9 24 17
10 23 4
10 22 16
15 11 20
13 11 13
11 20 20
24 11 8
14 12 19
19 13 9
13 18 12
25 13 9
13 23 1
24 13 4
14 15 16
14 17 19
14 25 6
14 16 6
17 15 15
23 15 5
17 25 17
21 17 3
25 18 5
19 20 6
22 19 11
25 20 20
25 21 12
22 21 18
24 23 7
24 25 11
2 4
