29 74
24 0 5
0 9 13
0 7 10
0 6 10
0 14 17
2 0 18
0 27 1
0 13 3
0 26 5
1 12 8
1 14 9
27 1 19
1 13 15
1 26 6
18 2 8
2 6 11
2 14 5
13 2 19
3 19 3
3 24 11
3 6 20
14 3 9
17 4 5
4 7 19
4 21 6
4 11 2
16 4 16
9 5 20
5 7 19
5 18 11
21 5 3
27 5 9
6 25 12
24 6 18
10 6 2
6 18 1
27 6 16
25 7 9
18 7 7
15 7 15
7 11 20
8 7 20
19 8 10
12 8 10
8 14 2
16 8 4
9 19 20
9 27 9
9 13 4
15 10 15
28 10 12
16 10 16
19 11 15
16 11 8
26 11 7
12 18 3
14 12 6
13 19 14
14 15 19
19 15 8
15 16 5
16 21 7
26 16 3
17 24 16
17 23 17
26 18 15
27 19 16
22 20 15
25 21 4
21 24 15
27 22 18
28 25 15
27 25 5
28 27 11
20 23
