26 77
0 23 5
18 0 17
3 0 20
16 0 15
18 1 19
1 6 12
2 8 15
10 2 9
2 4 7
12 2 20
25 2 10
2 9 15
3 19 19
17 3 14
11 3 15
13 3 19
20 3 8
4 11 1
5 18 18
14 5 4
5 11 18
5 21 20
7 5 3
20 5 18
5 24 2
6 10 15
18 6 15
17 6 1
6 11 11
7 8 13
7 23 1
17 7 18
20 7 4
14 8 15
22 8 12
15 8 8
13 8 19
9 8 1
20 8 19
12 9 6
9 19 20
14 9 16
22 9 9
15 9 13
9 13 8
9 16 4
20 9 18
10 12 10
10 13 19
25 10 11
24 10 18
11 19 4
17 11 17
22 11 9
13 11 16
11 25 18
11 21 12
12 25 17
12 21 8
12 16 19
23 13 16
13 17 5
22 13 18
15 13 10
21 13 15
13 24 10
14 15 17
25 14 6
14 16 2
23 17 13
22 17 14
18 23 1
18 19 1
19 21 8
20 25 14
24 20 15
21 25 5
1 15
