28 66
0 22 18
16 0 17
14 0 8
1 22 3
1 5 2
14 1 18
26 1 4
18 1 11
1 19 11
2 1 10
5 2 1
2 9 6
21 2 9
2 27 16
2 7 6
22 3 10
12 3 15
3 4 7
3 24 20
13 3 13
4 16 17
4 26 3
4 25 11
22 5 7
14 5 11
5 18 17
6 12 19
6 9 11
21 6 12
24 6 15
6 8 10
13 6 19
19 6 5
7 8 12
13 7 20
8 22 3
8 16 14
23 8 17
9 8 6
8 25 10
8 13 19
8 19 13
17 9 1
20 9 8
10 11 14
11 22 8
14 11 12
23 12 11
12 25 13
12 19 13
13 26 16
18 13 13
18 14 13
21 15 2
15 25 11
19 15 1
16 19 19
22 17 3
23 18 6
21 18 17
24 18 4
21 19 11
21 27 2
22 24 10
24 23 19
26 27 13
21 0
