28 72
10 0 5
0 16 2
14 0 13
0 2 9
22 0 17
1 0 8
0 3 4
5 1 8
12 1 7
19 1 11
1 10 14
11 1 3
26 1 4
24 1 10
1 25 15
1 21 20
27 1 14
4 1 9
14 2 8
24 2 18
17 3 2
3 19 3
3 7 18
3 21 13
4 19 9
4 16 6
5 10 12
23 5 7
24 5 16
19 6 4
6 25 13
7 8 15
12 7 11
7 18 10
7 16 20
7 14 13
7 22 16
9 8 4
19 8 10
18 8 5
10 8 8
8 13 8
21 8 18
9 20 7
9 15 15
11 9 1
9 14 16
9 13 13
9 25 11
10 18 19
20 10 13
27 10 2
23 11 7
11 24 16
11 27 11
12 19 20
12 13 12
26 12 11
22 12 7
14 13 14
13 26 10
13 21 2
14 21 4
15 18 16
23 15 15
27 15 6
16 22 17
17 22 14
27 17 7
23 18 8
18 27 4
20 26 19
2 11
