28 70
27 0 15
0 18 12
0 5 8
12 0 2
0 2 13
3 1 20
1 14 4
1 27 9
1 22 3
1 6 2
1 15 15
1 19 5
10 2 6
2 18 17
2 5 18
26 2 10
2 8 8
3 10 16
27 3 4
3 18 2
3 16 20
21 4 19
18 4 7
4 16 13
26 4 11
25 4 13
8 4 4
4 17 7
4 9 4
21 5 11
27 5 10
5 22 6
23 5 11
5 7 7
19 5 16
17 5 19
18 7 15
7 26 9
11 7 5
7 19 14
13 8 13
26 8 19
11 8 14
9 8 18
17 9 7
13 10 3
10 17 5
11 25 13
12 20 5
12 22 14
16 12 19
19 12 6
13 21 6
26 13 12
17 13 2
18 14 16
25 14 14
22 15 2
15 24 18
15 19 5
16 20 5
16 18 14
16 24 20
27 17 18
26 20 11
27 21 6
22 27 10
25 22 8
24 23 11
24 27 8
6 8
