27 64
4 0 13
0 6 9
14 0 13
17 0 3
1 18 4
1 5 11
2 10 2
2 24 18
25 3 20
5 3 12
3 23 16
25 4 11
4 22 10
7 4 2
4 24 17
26 5 13
5 7 7
24 5 5
5 11 17
6 9 16
23 6 8
21 6 20
17 6 3
7 16 18
7 8 17
26 7 9
7 14 14
7 10 4
8 25 13
8 26 17
15 8 1
23 8 15
10 8 3
13 8 6
9 16 20
9 25 11
9 15 9
10 26 19
10 15 4
20 10 19
22 10 1
11 23 7
13 11 5
21 12 5
18 13 6
13 15 11
14 20 1
14 23 14
24 14 14
15 25 8
17 15 5
25 16 4
16 21 11
16 17 16
17 19 11
17 20 8
23 17 15
24 17 1
19 26 10
25 20 9
20 22 9
24 22 3
26 23 9
24 23 11
12 18
