26 68
0 22 7
5 0 20
12 0 17
7 0 7
1 19 17
9 1 20
1 23 7
1 7 7
6 1 20
15 2 7
8 2 7
25 2 12
2 18 20
2 14 4
2 24 20
3 19 12
3 10 17
3 25 8
14 3 11
3 6 9
3 4 20
15 4 18
7 4 4
18 4 11
4 17 14
15 5 12
9 5 18
5 21 17
5 16 10
5 10 9
7 5 7
6 21 4
14 6 17
9 7 7
23 7 8
21 7 2
22 7 10
8 7 16
8 10 15
8 13 17
24 8 3
9 15 14
10 9 11
14 9 4
9 13 11
9 17 16
10 16 3
10 25 16
21 11 17
11 12 2
11 13 8
12 24 5
12 20 16
13 19 1
16 13 15
25 13 1
17 13 4
14 21 19
25 14 1
16 17 6
19 17 17
18 21 5
19 23 9
19 25 6
19 24 16
24 20 5
23 21 11
24 21 20
20 4
