26 69
3 0 16
0 21 14
4 0 4
1 18 19
8 1 15
12 1 3
22 1 5
9 1 7
24 1 9
2 8 12
2 3 10
2 14 7
2 12 4
19 2 2
2 9 19
3 23 19
3 10 1
17 3 8
3 19 18
4 18 7
4 8 12
4 14 15
12 4 6
16 4 8
7 4 17
5 21 11
24 5 1
8 6 4
6 14 15
10 6 9
6 12 2
6 16 17
10 7 10
19 7 4
7 9 5
8 23 8
20 8 12
19 8 10
9 20 17
9 12 17
21 9 9
10 25 11
13 11 3
11 14 13
21 11 14
11 15 1
24 11 19
12 18 6
12 14 18
19 12 10
16 12 12
12 24 16
14 18 12
14 22 20
14 25 12
15 20 4
24 15 19
16 23 6
16 20 13
17 16 8
16 19 13
22 16 4
17 23 12
20 17 7
21 17 2
18 20 1
23 19 7
19 21 9
25 24 12
10 13
