27 81
0 6 5
0 2 16
10 0 10
0 25 18
24 1 8
9 1 5
11 1 12
1 7 10
23 2 15
2 16 15
8 2 15
2 10 3
24 2 12
2 14 2
3 12 13
20 3 15
3 8 1
13 3 17
9 3 4
3 15 20
25 3 9
12 4 19
6 4 15
24 4 5
9 4 17
4 19 12
4 14 3
4 11 14
4 26 18
12 5 7
21 5 1
5 9 17
8 6 12
9 6 17
26 6 19
6 7 17
7 21 4
7 10 11
7 24 11
9 7 11
7 15 19
19 7 19
8 13 12
9 22 2
16 9 5
15 9 9
17 9 4
19 9 10
9 14 19
10 21 12
16 10 20
10 13 18
10 26 4
11 24 19
12 21 11
22 12 10
15 12 13
12 17 20
12 26 2
12 18 14
25 12 18
23 13 10
13 16 9
14 13 11
14 23 4
14 22 15
14 16 15
14 15 5
14 17 7
26 14 2
21 16 1
26 16 1
16 25 10
24 17 10
20 18 7
18 22 13
24 18 13
19 21 8
19 25 14
21 23 15
23 26 5
9 24
