30 66
0 18 8
29 0 3
0 8 17
0 2 13
0 6 19
11 1 10
1 7 15
1 14 8
1 22 12
4 1 12
20 1 16
2 7 11
2 8 9
4 2 15
18 3 9
3 25 6
6 3 5
3 20 12
18 4 4
23 4 14
7 4 1
11 5 8
14 5 9
28 5 3
24 5 5
5 20 2
6 12 2
6 9 6
20 6 3
26 6 17
7 9 12
16 8 18
9 25 4
10 23 13
11 18 6
11 23 18
11 21 3
11 20 20
12 17 1
28 12 15
12 13 14
16 13 11
21 13 5
16 14 12
14 19 2
15 14 5
29 15 20
15 17 15
15 28 17
20 15 12
18 16 17
16 27 18
16 17 8
17 27 3
24 17 20
19 18 1
19 29 11
25 19 17
19 22 14
19 26 11
20 27 20
20 23 18
20 25 6
22 28 7
28 24 15
28 27 2
7 28
