28 72
0 13 2
16 0 1
0 15 7
17 0 13
0 23 14
0 26 19
8 0 5
1 27 15
1 16 7
15 1 15
14 1 5
23 1 18
1 26 18
3 1 3
2 19 13
20 2 8
2 6 17
2 23 2
25 3 12
24 3 14
14 3 18
17 3 19
5 4 11
24 4 12
4 17 7
4 22 7
8 4 15
19 5 6
16 5 13
17 5 11
5 23 14
5 26 18
22 5 12
6 11 17
12 6 4
7 13 16
7 11 3
8 27 1
8 17 6
9 19 13
18 9 19
9 15 6
10 26 6
10 22 8
11 13 19
11 18 9
11 14 8
11 17 3
11 26 9
24 12 5
19 12 5
20 12 7
18 12 9
14 12 9
27 13 8
13 21 20
14 13 16
17 13 20
13 22 2
14 24 5
14 19 11
20 14 20
15 27 6
17 15 5
15 26 8
16 24 13
17 19 19
17 21 5
19 26 18
21 20 9
25 23 6
25 26 18
1 4
