28 65
0 5 10
17 0 16
0 21 20
16 0 15
1 15 7
16 1 4
1 7 6
9 1 14
22 2 18
2 26 2
21 2 1
2 7 4
13 3 11
3 4 14
3 11 1
3 21 4
3 19 16
18 4 4
20 4 7
25 4 18
4 9 10
8 5 19
5 13 20
10 5 9
5 25 17
8 6 1
18 6 10
13 6 15
6 26 8
12 7 9
7 13 1
26 7 16
11 7 17
7 21 7
8 19 10
23 9 12
9 10 2
18 10 19
17 10 14
16 10 12
24 10 3
19 10 3
24 11 1
11 23 16
26 12 1
12 24 2
25 12 18
27 12 4
13 20 5
13 24 18
26 14 14
20 14 14
14 16 5
15 26 6
15 16 9
22 16 7
16 23 7
16 19 19
17 20 14
18 19 15
19 26 13
19 20 14
23 21 18
25 21 11
25 22 3
8 27
