28 63
9 0 1
26 0 15
0 4 3
1 6 10
1 21 18
1 22 7
1 25 16
4 1 14
2 16 18
2 9 15
2 25 7
2 19 17
26 2 15
8 2 1
6 3 8
3 18 5
3 15 9
26 3 12
4 3 7
6 4 11
4 11 17
9 4 6
4 17 15
4 13 1
4 26 13
6 5 10
22 5 20
5 27 16
6 22 5
6 27 18
17 6 7
15 6 13
9 7 20
7 10 20
15 7 7
8 7 2
8 17 20
9 27 9
26 9 16
10 17 5
10 18 11
12 21 10
27 13 15
16 13 16
20 13 2
23 14 20
14 15 2
26 14 17
23 15 10
19 15 11
18 16 11
16 26 4
25 17 1
19 17 9
27 18 8
19 18 9
19 24 14
21 24 18
21 23 13
22 26 7
26 24 15
27 25 1
25 26 16
12 20
