28 85
3 0 7
20 0 11
0 1 8
25 1 14
16 1 18
17 1 20
2 14 17
2 3 13
2 26 19
2 22 2
4 2 4
14 3 1
3 27 14
3 23 7
3 8 20
14 4 18
27 4 19
7 4 7
4 25 17
4 6 7
15 4 6
4 11 3
4 8 5
27 5 18
17 5 16
11 5 16
5 21 2
6 13 20
6 18 1
17 6 4
14 7 13
13 7 15
20 7 15
18 7 5
27 8 3
8 23 20
8 17 13
21 8 20
25 9 1
10 25 13
20 10 6
10 19 1
18 10 5
10 26 18
10 11 6
10 24 9
14 11 7
11 16 13
23 11 14
11 15 18
27 12 14
13 20 10
23 13 16
13 17 12
14 27 15
14 15 4
22 14 3
24 14 18
25 15 4
15 23 15
15 17 15
26 15 3
20 16 9
18 16 10
16 17 20
26 16 19
20 17 7
24 17 6
27 18 5
18 25 5
18 19 3
18 22 4
25 19 4
23 19 7
26 19 10
19 22 7
23 20 20
20 24 6
21 27 4
26 21 12
24 21 15
27 24 20
24 25 3
27 25 12
26 27 6
21 23
