26 64
15 0 15
12 0 16
7 0 18
21 0 10
0 8 16
10 0 15
1 14 13
1 17 19
7 2 18
19 2 2
8 2 11
23 3 19
9 3 2
4 13 15
18 4 14
6 4 18
8 4 3
4 22 11
5 14 6
5 13 15
5 17 17
5 20 2
5 16 10
6 5 9
5 10 2
22 5 20
6 25 10
6 22 13
23 7 19
12 7 5
7 18 2
24 7 8
8 7 9
8 17 1
11 8 14
20 8 12
9 20 14
10 9 8
9 22 5
15 10 19
17 10 12
16 10 1
10 22 6
17 11 7
12 16 12
12 21 8
12 24 7
14 13 17
13 19 19
13 24 4
22 13 1
15 18 10
19 15 19
15 21 5
15 24 9
20 16 3
21 16 5
17 20 18
17 19 9
24 17 1
24 18 7
21 19 17
21 25 8
24 21 1
23 15
