28 82
20 0 17
0 8 8
0 23 20
0 21 18
0 16 19
27 0 10
0 7 9
2 1 1
1 13 20
1 24 17
26 1 19
1 17 12
11 2 18
3 2 8
16 2 1
15 3 16
3 20 6
3 14 4
4 3 4
3 27 15
24 3 3
24 4 14
4 22 17
19 4 17
4 12 20
10 4 5
11 5 15
23 5 1
10 5 8
6 20 15
6 16 7
6 25 7
6 13 2
19 6 12
6 7 17
7 11 10
14 7 4
23 7 11
7 13 11
20 8 15
8 21 10
16 8 4
26 8 20
9 15 11
11 9 19
14 9 4
23 9 12
25 9 20
27 9 17
10 9 18
15 10 11
10 11 18
10 14 17
23 10 12
13 10 14
16 11 7
24 11 11
26 11 16
12 18 6
24 12 3
12 17 13
13 24 8
13 22 20
26 13 6
14 24 14
18 15 17
15 23 15
15 25 1
19 15 17
16 18 16
16 17 15
17 25 17
22 17 13
21 18 10
19 21 12
27 19 9
20 23 15
20 27 7
22 20 13
25 23 16
24 26 5
25 27 9
6 12
