29 63
0 21 8
14 0 9
6 0 14
7 0 1
0 20 16
1 2 5
8 1 4
1 26 2
1 7 6
1 22 17
14 2 8
2 26 18
12 2 11
2 18 13
15 3 9
26 3 18
10 3 13
24 3 13
7 3 16
3 4 19
3 18 10
12 4 11
5 28 12
5 16 4
15 6 3
6 10 13
6 23 17
10 7 17
16 7 17
19 7 10
8 15 3
12 8 1
18 8 9
9 15 9
9 26 3
11 9 6
18 9 4
26 10 11
10 17 20
24 10 1
11 26 7
27 11 11
23 11 13
12 28 1
12 18 6
12 22 16
13 24 15
14 15 11
14 27 15
24 14 15
15 26 13
15 25 16
16 18 1
17 25 12
23 18 8
19 21 2
19 20 2
22 19 11
26 21 1
28 21 1
22 28 7
25 27 9
27 28 5
13 22
