28 77
0 5 15
0 24 9
2 0 13
0 15 12
0 1 2
22 0 20
18 1 20
1 14 18
3 1 7
20 1 15
1 22 3
7 1 6
1 8 18
24 2 10
12 2 11
13 2 5
2 7 3
2 19 17
8 2 19
3 14 20
20 3 17
3 23 9
4 16 10
5 4 4
24 4 6
18 4 6
4 6 2
4 13 9
20 4 19
8 4 11
23 4 10
15 5 17
13 5 13
23 5 3
6 16 9
6 10 16
9 6 1
22 6 1
23 6 14
15 7 15
7 11 19
7 14 3
7 26 20
20 7 12
7 8 5
8 25 4
8 27 15
18 8 19
8 10 11
9 11 20
24 10 13
10 18 14
11 16 1
17 11 5
11 19 18
12 13 12
12 20 1
13 25 11
14 18 16
21 14 3
17 14 5
20 14 7
14 23 6
24 15 17
19 15 1
16 23 19
24 17 8
19 20 18
19 23 18
27 20 10
20 24 14
20 21 1
23 20 11
26 21 4
22 26 6
25 24 20
26 25 12
22 25
