27 67
0 7 16
0 1 4
12 0 6
26 0 9
11 0 8
16 0 15
2 0 16
3 1 8
1 17 3
13 1 1
1 20 10
1 2 7
11 2 18
9 2 11
10 3 18
3 16 8
3 18 17
9 3 8
4 20 4
15 5 9
12 5 12
19 5 13
23 5 8
22 6 3
6 17 15
6 20 7
7 25 1
20 7 11
14 7 9
23 7 18
8 7 5
21 7 6
10 8 10
8 20 4
18 8 10
9 19 20
18 9 18
9 14 9
21 9 2
10 15 2
12 10 7
10 20 15
10 23 2
11 25 20
26 11 16
11 20 7
11 18 14
24 11 20
12 15 3
26 12 15
14 12 9
16 13 16
20 15 2
15 24 19
16 20 12
16 21 15
17 20 7
17 21 9
18 25 15
18 24 20
19 23 12
20 25 17
22 20 6
20 26 17
24 21 20
25 24 17
25 26 7
19 22
