29 62
18 0 9
0 4 7
1 2 20
28 1 17
1 23 2
1 16 19
11 2 19
25 2 9
2 16 1
3 20 15
3 15 12
4 20 12
4 28 15
4 15 20
4 26 16
9 4 9
16 4 11
12 5 2
15 5 13
5 27 2
5 9 11
13 6 5
6 20 12
22 6 11
6 26 16
7 20 2
28 7 5
23 7 6
7 16 18
20 8 5
8 18 15
19 8 4
9 18 15
10 20 10
12 10 14
10 15 2
16 10 20
11 13 15
11 22 2
11 15 5
14 11 19
19 12 10
13 19 3
15 20 19
15 17 3
19 15 6
21 15 13
15 16 18
16 28 18
18 16 12
16 23 20
17 20 13
17 28 11
20 18 7
22 18 13
18 24 8
19 18 13
19 28 15
20 28 14
21 24 3
21 26 11
26 27 14
4 25
