30 66
0 20 17
0 12 16
0 14 14
29 0 2
22 0 11
0 3 7
1 0 2
10 0 19
0 4 5
1 12 12
1 11 18
6 1 7
10 1 7
27 2 17
2 4 19
5 2 7
19 3 18
15 3 12
3 14 4
22 3 2
23 3 11
26 4 8
23 4 9
5 16 9
6 11 8
10 6 5
16 6 18
6 17 12
14 7 20
29 7 10
25 7 3
13 8 19
14 8 12
8 27 16
8 29 17
8 18 20
23 8 12
19 9 2
12 9 10
21 9 5
17 9 1
19 10 12
10 11 1
21 10 8
17 10 6
10 24 13
20 11 20
11 25 20
24 11 12
15 12 12
12 23 14
13 28 19
18 13 4
13 17 20
24 13 18
14 21 6
24 14 10
29 15 11
15 21 2
26 16 10
20 16 6
21 16 4
21 17 3
21 29 9
26 29 10
28 29 8
25 2
