29 73
15 0 18
0 27 11
14 0 5
7 0 9
11 0 4
0 9 11
0 3 12
1 19 2
1 20 15
1 18 16
1 13 14
1 27 14
21 1 1
26 2 11
2 6 8
2 25 13
2 21 12
3 26 15
3 6 1
3 20 8
3 15 10
19 4 2
4 12 10
4 13 3
4 11 12
5 18 14
8 5 7
5 9 5
21 5 4
6 22 8
8 6 9
11 6 5
6 21 17
7 23 1
11 7 13
7 9 10
7 28 16
8 22 1
8 20 20
8 15 11
13 8 15
8 14 6
23 9 11
13 9 1
28 9 20
10 23 4
12 10 20
10 13 13
11 25 3
12 13 15
12 17 13
26 13 11
22 13 1
14 13 7
21 13 2
14 21 11
16 15 4
25 15 10
23 16 10
16 17 10
17 27 4
23 18 15
26 18 19
18 19 9
25 19 8
21 19 2
22 20 9
20 24 13
20 25 20
27 21 8
24 22 14
27 22 15
23 27 10
10 25
