27 66
12 0 18
0 25 20
16 0 12
0 11 1
6 0 13
1 15 10
21 1 4
2 1 1
2 15 16
2 20 8
2 16 13
19 2 16
3 24 5
15 3 4
18 3 8
11 3 16
3 17 16
3 6 5
3 10 20
4 18 10
4 7 9
4 23 15
16 4 16
5 24 20
23 5 5
6 18 10
6 22 11
25 6 7
6 8 14
7 6 7
6 16 6
12 7 18
22 7 11
21 7 16
8 17 19
12 9 1
10 21 3
10 14 16
16 10 13
11 15 11
11 20 6
11 18 3
11 25 9
17 11 2
19 11 14
22 12 17
20 13 7
13 18 15
13 16 13
13 26 10
23 14 17
17 14 16
21 15 17
26 15 18
16 26 16
24 17 18
17 25 3
17 23 17
24 18 17
20 18 16
25 18 8
19 22 15
25 19 2
22 26 13
23 24 13
26 24 15
7 13
