30 80
0 3 1
0 11 6
0 13 20
0 19 11
0 16 2
0 2 18
0 24 18
15 0 2
28 0 3
1 12 4
7 1 17
1 9 14
29 1 11
1 24 4
15 1 3
10 2 1
2 23 11
8 2 15
25 2 18
3 12 7
13 3 5
19 3 4
27 3 18
3 6 13
3 28 9
4 14 8
23 5 19
5 25 11
5 12 20
17 5 17
5 7 19
6 22 13
6 29 6
6 24 7
7 23 12
7 17 4
7 27 4
7 9 2
7 28 7
23 8 8
8 11 8
29 8 20
8 16 11
8 24 7
11 9 14
9 15 2
10 23 15
25 10 7
10 20 17
15 10 12
11 25 10
17 12 9
20 12 16
13 18 15
13 23 3
13 15 13
28 13 10
14 16 6
15 23 4
15 27 2
15 20 3
25 16 7
16 17 13
16 26 5
17 24 5
17 21 2
18 19 5
26 18 14
19 27 16
20 19 13
27 20 19
28 20 19
21 24 17
28 21 11
27 23 7
24 25 1
28 24 19
26 24 4
27 25 14
27 26 16
22 4
