30 105
21 0 4
20 0 8
0 23 8
0 22 6
0 24 16
16 0 19
0 6 18
1 4 18
27 1 14
1 19 19
1 2 12
1 6 18
20 2 2
2 10 7
9 2 16
2 22 13
19 2 7
24 2 20
14 3 14
10 3 1
9 3 1
3 4 14
3 12 17
29 3 14
14 4 12
4 20 12
7 4 14
4 17 6
4 18 2
4 8 19
5 15 17
5 20 8
5 25 11
5 7 10
17 5 5
12 5 14
5 28 20
5 16 18
6 21 1
15 6 1
6 10 17
6 13 1
6 28 9
24 6 19
6 16 7
6 18 12
21 7 16
14 7 8
20 7 1
7 23 3
13 7 16
7 18 5
21 8 18
8 15 13
8 23 14
27 8 4
8 11 5
9 21 20
9 10 1
9 19 16
21 10 16
27 10 6
10 13 17
24 10 2
18 10 11
11 21 10
15 11 4
20 11 16
11 12 20
19 11 6
15 13 17
13 22 3
13 27 1
24 13 12
13 29 9
25 14 7
27 14 18
28 14 20
24 14 11
29 14 5
15 25 12
28 15 2
15 29 19
16 23 17
16 17 8
27 16 12
28 16 1
26 17 3
27 17 12
18 25 11
26 18 19
18 19 16
18 29 20
20 19 12
25 19 18
19 22 13
23 20 14
26 20 8
20 29 10
21 23 9
26 22 7
27 22 6
26 23 17
26 25 18
27 25 11
16 2
