30 63
0 15 7
24 0 20
7 0 13
4 0 3
14 1 16
1 24 3
1 29 14
10 1 16
5 1 19
2 17 6
15 2 1
2 18 2
15 3 4
3 9 4
8 3 4
14 4 14
29 4 10
15 5 1
20 5 15
5 9 14
24 6 13
6 19 11
9 6 3
6 13 8
7 17 3
7 13 1
27 8 17
8 25 11
8 19 3
9 23 18
9 16 17
10 26 6
22 10 2
28 11 17
23 11 1
11 26 5
11 29 5
18 11 16
19 11 14
12 26 9
12 24 17
12 20 6
23 13 18
13 21 14
18 13 8
13 25 11
14 15 12
18 14 11
28 15 18
22 15 12
16 26 15
16 27 13
17 28 11
17 29 12
26 18 16
18 29 15
20 24 1
25 21 5
23 28 10
25 23 18
24 27 6
29 26 19
28 27 16
22 21
