26 68
3 0 19
0 8 11
0 18 7
0 13 3
1 7 8
11 1 10
6 1 17
1 14 15
18 1 9
23 2 18
2 13 15
3 15 8
4 3 16
6 3 2
3 10 19
3 13 19
4 12 9
15 4 7
11 4 1
4 17 3
4 9 8
4 18 7
5 6 9
13 5 8
5 16 19
21 6 12
10 6 12
16 6 4
6 19 10
25 7 9
21 7 18
7 10 20
7 16 3
7 19 5
20 8 5
8 14 5
8 18 6
8 16 11
25 9 20
9 24 10
17 9 18
10 25 7
10 21 2
24 10 4
12 11 13
11 16 6
20 12 18
12 24 19
12 22 6
12 17 14
12 23 13
13 12 15
13 20 4
22 13 16
14 23 1
19 14 3
15 20 15
19 15 11
21 16 12
19 16 10
17 22 19
18 19 12
19 20 12
20 24 4
24 21 20
24 22 13
22 23 17
23 25 14
4 2
