30 82
28 0 14
0 7 7
13 0 19
22 0 20
9 0 2
21 1 12
23 1 7
1 3 4
1 5 19
2 28 15
2 7 6
16 2 14
13 2 11
5 2 18
18 2 3
2 26 7
12 2 1
8 2 4
28 3 7
3 7 19
3 20 2
4 28 15
4 7 16
4 19 6
4 17 9
4 20 17
4 5 9
14 4 19
20 5 19
22 5 7
25 5 3
14 5 5
29 5 7
5 24 14
10 6 12
6 23 19
6 13 7
6 25 11
6 29 10
7 19 8
7 8 8
16 8 14
10 8 13
8 14 18
8 18 3
15 8 17
9 21 2
20 9 10
22 9 3
9 12 7
9 27 9
21 10 11
10 20 20
21 11 5
11 25 17
26 11 3
11 15 10
24 11 16
15 12 5
12 29 8
13 19 18
13 14 17
16 14 17
14 17 10
14 26 20
14 29 5
15 21 14
15 23 6
22 15 6
22 16 6
17 20 5
28 18 13
19 18 9
18 24 1
19 21 2
25 19 17
21 20 8
25 23 13
24 23 11
29 24 10
24 27 6
26 27 20
15 24
