30 79
0 29 12
6 0 18
0 27 8
0 26 5
7 0 18
23 0 2
5 0 16
0 13 13
1 6 11
9 1 9
1 26 18
1 7 1
1 16 3
2 18 3
2 8 19
3 28 3
3 17 14
4 9 5
4 15 14
26 4 10
19 4 15
4 7 7
4 12 10
14 4 11
25 4 3
4 20 16
5 21 9
14 5 1
5 16 6
5 10 15
29 6 8
6 27 2
6 7 13
19 7 3
7 12 3
15 9 8
9 26 6
23 9 9
9 28 13
11 9 3
9 10 5
10 27 6
12 10 16
10 11 13
11 27 11
19 11 3
23 11 16
11 22 9
28 11 9
29 12 7
12 28 19
12 17 2
20 12 12
13 27 10
14 29 15
14 26 1
14 19 19
28 14 18
16 14 15
20 14 8
15 25 8
16 15 18
18 15 3
20 15 10
29 16 5
16 28 12
17 16 8
18 26 8
20 19 20
21 29 10
21 26 9
21 24 5
22 29 16
23 22 6
26 23 20
23 25 5
28 23 2
24 27 5
24 25 2
8 3
