28 62
11 0 16
10 0 9
14 0 1
1 13 16
4 1 1
1 14 9
2 13 16
9 2 9
2 20 15
3 25 17
27 3 3
4 17 2
26 4 6
4 9 6
5 23 12
22 5 7
5 18 13
21 6 14
25 6 15
10 6 1
16 7 1
19 7 5
7 25 14
15 7 5
8 17 16
8 26 1
8 9 14
8 12 14
8 18 17
8 20 3
9 16 14
9 15 8
24 9 6
11 10 18
26 10 14
14 10 16
17 11 18
26 11 8
18 11 11
21 12 13
12 18 19
26 13 10
13 24 20
18 13 7
16 14 11
15 14 20
14 18 9
26 16 4
16 22 11
17 19 18
17 26 2
20 17 6
23 18 19
18 26 2
18 22 7
18 20 2
21 19 15
25 19 7
20 27 14
24 20 3
21 26 20
24 27 11
27 10
