30 80
12 0 9
9 0 3
21 0 13
0 23 11
4 0 13
6 0 13
17 1 18
28 1 2
12 2 10
7 2 10
16 2 6
2 29 4
15 2 15
26 2 7
2 19 10
2 18 1
3 7 18
13 3 11
8 3 7
3 26 10
4 9 15
4 14 13
4 22 1
8 5 1
5 19 10
6 12 2
17 6 9
6 9 10
6 18 13
7 20 7
7 12 8
7 21 15
7 14 19
7 11 20
20 8 17
8 12 7
8 24 12
23 8 20
29 8 8
26 8 6
19 8 13
11 8 18
12 9 11
9 24 12
23 9 7
26 9 14
25 9 5
10 27 7
23 10 2
15 10 6
11 21 4
29 11 10
25 11 3
11 22 2
29 12 17
15 12 1
21 13 8
14 21 4
15 17 17
18 15 6
16 27 14
21 16 13
17 27 19
17 28 9
17 25 9
18 24 6
23 18 12
20 23 4
20 26 20
28 21 18
28 22 2
29 22 16
25 22 3
24 23 13
27 24 14
24 29 20
24 26 13
25 26 20
28 26 6
27 29 19
14 10
