25 64
0 1 12
0 7 2
0 17 8
0 4 13
20 0 5
24 0 13
8 0 11
2 1 19
1 13 3
1 9 16
17 1 7
2 11 19
12 2 5
2 3 13
2 10 14
12 3 13
17 3 6
3 15 19
3 20 1
4 18 6
19 4 10
4 16 14
7 4 17
6 4 12
14 5 11
24 5 4
6 19 13
6 12 4
7 11 5
13 7 18
7 10 17
9 8 17
8 21 18
17 8 18
18 9 12
10 18 6
21 10 13
20 10 5
14 11 6
18 12 8
13 12 19
17 12 4
24 12 7
23 13 8
13 22 3
20 13 4
19 14 1
17 14 12
14 15 3
20 14 1
24 14 7
15 21 15
16 19 10
16 21 20
22 16 12
16 20 6
17 18 20
20 17 7
20 18 14
19 24 3
20 23 15
22 21 13
24 21 11
23 24 5
15 19
