30 80
0 12 4
6 0 14
0 28 18
13 0 18
0 27 14
0 15 16
7 1 8
5 1 12
2 29 15
2 7 19
21 2 15
10 2 15
25 3 16
18 3 20
22 3 10
3 29 16
3 12 13
28 3 20
10 3 4
3 14 15
3 5 3
4 18 18
4 6 9
4 10 20
4 27 15
5 9 10
11 5 10
5 6 19
10 5 3
5 16 15
20 5 17
23 5 13
6 22 6
29 6 4
10 6 6
16 6 18
26 6 18
14 6 6
7 18 9
7 8 9
7 21 9
7 16 15
15 7 10
18 8 14
8 21 17
8 11 16
28 8 8
9 29 10
19 9 9
23 9 19
10 20 15
10 19 6
11 24 16
28 11 20
11 26 10
15 11 13
24 12 7
12 26 20
12 23 14
13 28 7
16 13 10
19 13 15
14 18 17
15 17 2
16 15 6
15 23 14
16 24 18
16 17 13
20 16 3
25 17 8
17 18 12
19 24 18
20 24 4
20 28 18
22 26 15
24 23 8
23 27 12
25 28 17
27 29 16
29 28 18
6 21
