29 63
0 6 1
15 0 1
0 22 19
1 0 3
10 0 7
0 2 15
4 0 5
16 0 8
14 1 16
8 1 5
1 7 15
8 2 8
3 26 18
3 10 12
3 16 19
18 3 2
4 16 6
27 4 14
18 4 16
5 4 2
5 28 18
6 15 1
6 8 4
6 18 14
7 15 3
7 20 10
10 7 11
17 7 3
7 16 1
26 8 13
28 8 8
8 27 1
25 9 4
20 9 20
11 9 9
9 18 4
10 20 14
10 27 4
23 11 12
12 28 10
12 18 8
19 13 10
13 20 19
17 13 16
20 14 7
14 21 18
23 14 15
14 18 9
19 15 8
16 26 18
28 16 16
24 16 12
27 17 2
19 18 8
24 18 12
19 28 10
19 27 4
24 19 4
21 22 12
24 21 19
26 22 17
26 25 2
27 25 20
11 2
