30 88
15 0 13
17 0 2
0 12 3
1 0 1
10 0 10
25 0 14
21 0 6
14 0 12
8 0 6
20 1 11
12 1 20
10 1 11
11 1 20
26 2 15
4 2 14
2 24 11
2 3 3
2 13 9
3 20 16
3 23 9
12 3 7
27 3 10
3 19 4
26 3 10
21 3 1
20 4 19
4 17 18
4 12 17
6 4 8
4 21 1
5 4 6
8 4 20
17 5 9
14 5 20
5 29 9
13 5 9
23 6 9
27 6 16
6 19 9
6 18 16
9 7 1
7 28 20
14 7 6
29 7 4
7 18 4
8 20 20
8 23 8
8 17 18
8 12 8
8 28 13
8 29 2
13 8 13
9 22 9
9 25 14
16 9 10
9 24 19
9 29 13
10 15 15
17 10 8
11 10 15
12 11 3
27 11 15
11 13 14
12 15 19
12 26 20
13 12 5
13 20 13
13 17 4
22 13 17
14 20 7
14 27 20
28 15 8
24 15 3
16 25 2
16 24 7
22 17 2
17 27 19
24 17 6
20 18 14
19 26 11
27 20 4
20 26 2
20 29 19
21 28 11
21 29 19
25 23 4
26 29 12
28 29 14
27 22
