28 66
0 4 13
5 0 6
0 3 12
1 6 18
1 17 14
25 1 3
2 15 4
2 8 17
27 2 5
2 9 6
2 14 18
25 2 17
22 3 17
4 3 9
5 3 1
3 27 8
25 3 6
24 4 16
4 16 19
9 4 14
25 4 18
15 5 19
5 24 1
5 26 19
19 6 18
20 6 19
6 18 2
9 6 8
13 6 5
6 14 19
23 7 2
7 24 7
21 7 13
7 18 4
24 8 19
13 8 17
14 8 18
8 11 13
23 9 17
9 24 13
17 9 18
9 16 1
9 27 9
22 10 16
10 23 1
10 17 10
10 26 8
15 11 12
12 24 1
12 21 6
13 22 6
13 17 19
16 13 1
17 14 14
27 15 7
26 17 5
18 19 16
23 18 5
18 20 4
24 18 2
19 20 6
25 20 2
25 21 8
22 26 14
22 25 5
25 24 5
20 8
