30 76
0 26 2
0 5 18
0 2 14
11 0 5
0 16 11
0 14 14
4 1 1
25 1 13
16 1 15
14 1 20
2 18 15
5 2 3
2 7 6
3 13 11
3 9 10
24 3 12
4 15 2
12 4 2
28 4 18
4 13 9
9 4 14
29 4 13
25 5 8
20 5 2
16 5 11
14 5 6
24 5 4
18 6 9
26 6 17
28 6 9
11 6 20
19 6 12
14 6 20
25 7 3
11 7 16
7 16 3
7 17 3
8 23 14
10 8 4
8 29 14
15 9 7
9 28 14
16 9 9
18 10 1
10 26 1
10 19 13
11 25 2
14 11 5
11 27 9
12 26 3
20 12 15
21 13 13
14 18 17
14 28 14
15 26 14
28 15 7
21 15 17
16 15 19
24 15 4
23 16 13
28 16 4
20 16 3
24 16 7
17 18 6
17 29 9
25 20 20
29 21 1
22 21 14
23 26 3
23 24 11
26 24 19
24 28 13
26 25 16
28 25 17
28 26 14
26 29 5
22 27
