28 87
1 0 4
0 11 2
27 0 7
0 4 7
8 0 3
9 0 3
25 0 18
1 18 11
1 21 3
10 1 1
24 1 16
25 1 20
26 1 20
13 2 18
14 2 19
2 10 2
25 2 11
16 2 17
19 3 3
7 3 11
3 18 15
23 3 2
14 3 13
3 5 2
3 16 7
26 3 2
19 4 4
4 6 8
25 4 9
4 26 6
5 7 9
5 12 9
6 5 4
21 5 10
5 10 8
16 5 1
6 14 2
6 20 16
6 26 17
27 7 9
18 7 16
7 9 16
12 7 16
7 17 15
8 19 14
8 13 17
18 8 1
8 9 4
8 21 9
24 8 8
25 8 2
17 8 17
8 16 13
19 9 5
9 13 19
18 9 18
9 21 20
9 10 19
24 9 8
26 9 3
10 27 19
20 10 20
10 17 7
11 21 17
24 11 11
27 12 1
12 20 12
12 17 8
22 13 7
18 13 1
14 19 19
15 14 8
19 15 9
15 21 7
15 26 2
25 16 11
16 26 15
19 17 2
19 18 1
21 18 17
19 26 15
20 25 19
21 26 1
27 23 17
25 23 11
23 26 6
24 27 18
16 4
