27 68
17 0 20
0 20 2
0 21 1
7 0 12
18 1 5
23 1 19
1 8 10
1 4 6
9 1 11
23 2 4
2 7 4
9 2 12
24 3 15
3 14 4
3 22 20
20 3 5
3 10 5
3 16 18
15 3 3
4 6 11
23 4 11
4 20 7
4 25 19
4 15 8
24 5 5
6 18 12
17 6 18
16 6 12
15 6 4
7 17 13
7 14 7
11 7 7
7 20 3
7 10 15
7 15 16
8 19 12
12 8 7
9 18 17
9 17 14
9 16 12
18 10 5
10 23 13
10 20 15
10 16 13
10 15 10
25 11 8
11 16 7
21 11 10
12 24 11
19 13 16
13 20 3
24 14 7
19 14 3
14 22 14
14 21 18
19 16 1
16 21 20
23 17 9
23 18 3
24 19 3
19 21 8
26 20 4
20 23 1
24 20 3
26 21 1
21 23 9
21 24 14
22 21 2
12 6
