30 79
13 0 19
0 21 13
0 4 2
18 1 9
16 1 1
10 2 11
19 2 16
2 9 11
2 3 8
17 2 4
2 21 2
13 3 8
19 3 14
12 3 1
11 3 16
13 4 1
6 4 12
21 4 9
4 11 4
4 23 1
7 5 4
5 9 8
29 5 14
6 20 20
19 6 9
24 6 14
15 6 2
13 8 4
10 8 17
9 8 6
12 8 20
8 15 7
8 22 17
9 18 14
9 10 8
9 12 15
17 9 13
9 16 12
26 9 19
11 9 2
25 10 20
10 17 4
16 10 3
22 11 6
12 13 9
12 16 4
12 29 14
28 12 2
12 23 2
18 13 9
19 13 1
13 22 7
18 14 11
14 19 4
21 14 11
14 28 20
14 23 3
20 15 7
15 21 15
22 15 18
17 16 20
16 26 20
27 18 10
18 25 16
25 19 15
21 19 19
19 22 2
19 28 17
20 24 13
27 20 19
22 20 1
28 20 17
21 23 13
22 27 1
25 22 1
23 24 15
26 28 4
27 28 15
28 29 15
6 7
