30 66
0 17 10
0 11 16
1 0 16
3 0 5
12 0 12
1 17 11
1 11 17
1 8 3
1 14 1
2 28 3
26 3 2
15 3 5
7 3 17
14 3 3
4 18 16
4 5 17
13 4 12
4 22 15
4 21 4
10 4 4
16 5 11
7 5 1
5 14 8
27 6 8
6 11 16
6 9 18
6 12 11
18 7 1
7 26 14
16 7 12
25 7 20
7 22 2
7 10 16
16 8 14
8 24 19
9 18 4
14 9 14
26 10 15
10 23 20
16 10 5
10 29 4
11 27 13
13 11 5
14 11 9
27 12 16
16 12 10
24 12 20
13 18 12
13 15 8
13 19 10
15 14 8
23 14 2
24 14 14
15 29 14
18 17 14
17 19 9
17 24 15
18 26 15
29 18 20
28 20 4
22 27 4
29 22 1
28 24 5
25 24 7
28 25 1
25 29 16
21 20
