30 64
0 8 9
3 0 7
19 0 18
16 0 20
1 2 11
9 1 11
18 1 2
1 28 14
12 2 13
3 2 7
19 2 6
2 29 11
2 28 3
24 3 2
3 15 20
3 20 14
3 4 1
15 4 20
14 4 5
7 4 19
5 6 18
15 5 15
5 7 5
17 5 2
5 18 5
6 12 13
7 24 17
15 7 4
7 21 18
8 13 7
9 29 6
16 9 10
26 9 1
24 10 18
19 10 8
10 16 6
10 11 15
24 12 20
12 21 9
20 12 10
13 25 18
14 17 17
28 14 1
26 14 7
14 23 16
19 15 2
15 17 18
26 15 16
24 16 3
22 16 6
20 16 9
21 17 13
25 17 4
19 23 10
21 20 20
20 29 3
26 20 12
29 21 16
28 21 19
22 29 8
22 23 16
23 24 9
27 23 18
29 26 19
24 29
