25 63
0 22 17
0 8 2
0 4 6
1 2 13
16 1 9
1 13 1
1 18 6
20 1 7
16 2 17
23 2 15
2 13 20
2 20 4
4 3 15
9 4 11
23 4 3
4 13 12
4 18 8
5 7 4
11 5 13
5 10 6
5 21 18
5 13 12
24 6 5
7 6 4
6 11 17
6 23 12
6 13 11
6 12 10
18 6 6
15 6 2
19 6 8
6 20 8
7 24 20
7 17 12
8 13 9
19 8 1
8 17 6
9 14 12
9 18 18
9 19 15
16 10 12
10 18 15
20 10 20
16 11 10
11 13 20
11 19 7
12 18 15
21 13 3
13 18 2
14 24 6
14 22 14
14 18 20
19 14 2
14 17 8
23 15 17
16 24 18
16 23 4
18 17 7
23 18 17
20 21 5
21 24 17
22 24 16
23 24 10
3 7
