28 67
18 0 19
0 23 12
0 21 16
6 0 19
0 12 13
13 0 19
21 1 7
1 13 8
17 1 11
21 2 16
2 16 18
2 7 2
9 2 10
15 3 19
22 4 15
15 4 19
24 4 3
5 10 20
6 5 6
9 5 13
6 18 18
6 14 14
15 6 5
6 26 17
6 7 10
6 12 12
6 19 20
7 8 9
7 16 17
7 24 5
7 20 10
7 9 2
8 22 1
12 8 14
13 8 9
9 8 6
9 21 20
9 10 19
9 22 15
26 9 2
9 11 4
10 18 10
10 22 13
24 10 3
20 10 17
18 11 20
11 21 10
16 11 1
18 12 14
12 16 4
13 26 2
24 14 11
19 14 1
27 14 6
15 18 8
16 18 17
17 27 8
20 26 13
25 20 16
20 27 5
23 21 10
22 23 14
22 26 7
22 24 16
25 24 14
25 26 8
25 27 3
12 20
